,ID,Suc_flag,ARPU,PromCnt12,PromCnt36,PromCntMsg12,PromCntMsg36,Class,Age,Gender,HomeOwner,AvgARPU,AvgHomeValue,AvgIncome,Age_empflag,AvgHomeValue_empflag,AvgIncome_empflag,Age_group1,Age_group2
2970,60603,0,,2.5,7.5,1.0,2.8,3,67.0,F,H,51.92099761,112600.0,79633.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
2971,60610,0,,3.25,8.75,1.2,3.4,3,57.0,F,U,61.34504742,81900.0,53513.4573612,False,False,True,"(51, 59.159]","(53.5, 69.75]"
2972,60615,0,,3.25,8.0,1.2,1.2,2,59.1589722451,F,H,61.98789928,103200.0,79633.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
2973,60638,0,,3.0,7.75,1.2,3.0,1,78.0,F,U,49.94841211,87600.0,59896.0,False,False,False,"(69, 86]","(69.75, 86]"
2974,60657,0,,3.75,9.25,1.2,1.2,3,76.0,F,H,71.3681891,103100.0,59896.0,False,False,False,"(69, 86]","(69.75, 86]"
2975,60684,1,25.0,3.65,8.25,1.4,3.0,4,40.0,F,H,52.25152383,108100.0,90213.0,False,False,False,"[21, 51]","(37.25, 53.5]"
2976,60694,1,125.0,3.65,7.75,1.4,3.2,2,59.1589722451,F,U,57.46654103,50100.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
2977,60708,1,25.0,3.65,8.5,1.4,3.2,1,59.1589722451,U,H,49.73531179,48200.0,64940.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
2978,60738,1,25.0,3.4,8.0,1.4,3.0,1,48.0,F,U,49.41935471,87700.0,53513.4573612,False,False,True,"[21, 51]","(37.25, 53.5]"
2979,60747,0,,2.5,7.75,1.0,1.0,3,61.0,U,U,54.64158335,102500.0,53513.4573612,False,False,True,"(59.159, 69]","(53.5, 69.75]"
2980,60755,0,,3.25,8.5,1.2,3.2,4,48.0,F,U,50.50503685,69400.0,53513.4573612,False,False,True,"[21, 51]","(37.25, 53.5]"
2981,60828,0,,3.25,8.5,1.2,3.4,2,59.1589722451,M,U,49.87638987,65400.0,56679.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
2982,60859,1,50.0,3.9,8.0,1.4,3.0,1,50.0,F,H,49.93624532,102600.0,74255.0,False,False,False,"[21, 51]","(37.25, 53.5]"
2983,60884,1,75.0,4.15,7.5,1.4,2.4,4,59.1589722451,F,H,51.25751188,81300.0,59106.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
2984,60897,1,25.0,1.9,5.5,1.0,2.8,1,59.1589722451,F,U,47.97228144,49600.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
2985,60922,0,,3.25,8.75,1.2,3.4,2,65.0,F,U,49.84671466,49200.0,45936.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
2986,60934,0,,3.0,6.75,1.2,2.6,3,55.0,F,H,50.23809273,76600.0,43796.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
2987,60940,0,,2.25,5.5,0.8,0.8,4,43.0,M,U,52.4916274,52600.0,53513.4573612,False,False,True,"[21, 51]","(37.25, 53.5]"
2988,60977,0,,2.5,7.25,1.0,3.0,1,59.1589722451,F,U,49.50066048,64300.0,59274.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
2989,60980,0,,2.0,3.75,0.6,1.2,4,27.0,M,H,50.4729611,54100.0,52559.0,False,False,False,"[21, 51]","(20.935, 37.25]"
2990,61004,0,,3.25,7.25,1.2,2.6,1,59.1589722451,U,U,49.54858921,67100.0,52559.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
2991,61026,1,100.0,3.65,4.5,1.2,1.4,2,59.1589722451,F,U,57.45280247,49900.0,52305.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
2992,61038,0,,2.5,7.75,1.0,1.0,3,66.0,M,U,54.94801273,61800.0,53576.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
2993,61039,0,,3.25,8.25,1.2,3.2,2,42.0,M,U,49.69339254,42100.0,52305.0,False,False,False,"[21, 51]","(37.25, 53.5]"
2994,61040,0,,3.75,9.0,1.2,1.2,4,83.0,U,U,54.25070753,49900.0,53513.4573612,False,False,True,"(69, 86]","(69.75, 86]"
2995,61108,1,35.0,3.9,7.5,1.4,2.6,2,60.0,M,H,49.60984756,39900.0,45576.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
2996,61144,0,,3.0,4.25,1.0,1.4,3,59.1589722451,M,U,60.47858891,38000.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
2997,61191,1,50.0,2.15,5.0,0.8,1.6,1,78.0,F,U,49.19442998,47200.0,53513.4573612,False,False,True,"(69, 86]","(69.75, 86]"
2998,61220,0,,2.75,8.25,1.2,3.4,1,57.0,M,H,57.6666311,108600.0,71115.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
2999,61232,1,50.0,3.15,6.5,1.0,2.0,2,52.0,F,H,51.12872195,105700.0,71115.0,False,False,False,"(51, 59.159]","(37.25, 53.5]"
3000,61256,0,,3.25,8.0,1.2,3.0,2,61.0,M,H,61.60396929,103900.0,64451.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
3001,61270,0,,2.75,7.75,1.2,1.2,2,45.0,M,H,66.27924897,195100.0,66579.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3002,61275,1,60.0,3.65,8.5,1.4,3.4,2,49.0,M,U,49.24768654,79100.0,53513.4573612,False,False,True,"[21, 51]","(37.25, 53.5]"
3003,61298,0,,2.75,7.5,1.0,3.0,2,79.0,M,U,57.18518082,58900.0,64451.0,False,False,False,"(69, 86]","(69.75, 86]"
3004,61338,1,25.0,3.65,8.0,1.2,3.0,1,40.0,M,H,49.10827899,54400.0,46639.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3005,61363,0,,2.25,5.75,0.8,0.8,3,72.0,F,U,52.74949677,36900.0,45142.0,False,False,False,"(69, 86]","(69.75, 86]"
3006,61372,0,,3.0,8.0,1.0,2.8,2,55.0,F,H,49.95262043,40200.0,31019.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
3007,61380,0,,3.0,7.5,1.0,2.4,1,81.0,F,H,49.59410777,28900.0,31019.0,False,False,False,"(69, 86]","(69.75, 86]"
3008,61421,1,100.0,2.9,6.5,1.0,0.8,2,79.0,F,H,60.48987602,66600.0,55011.0,False,False,False,"(69, 86]","(69.75, 86]"
3009,61423,1,75.0,3.4,5.75,1.2,1.0,2,51.0,M,H,51.12185585,37000.0,41225.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3010,61480,1,105.0,3.15,6.75,1.0,2.2,4,47.0,U,H,51.1912784,57000.0,51305.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3011,61483,0,,3.5,8.0,1.2,2.6,1,58.0,M,H,50.00413869,61600.0,51305.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
3012,61488,1,35.0,3.65,8.0,1.4,3.4,1,76.0,M,H,48.78575019,68200.0,51305.0,False,False,False,"(69, 86]","(69.75, 86]"
3013,61492,0,,2.75,7.5,1.2,2.8,3,41.0,F,H,51.07099341,66100.0,56098.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3014,61510,0,,3.0,4.5,1.0,1.6,1,59.1589722451,F,U,47.68456411,59300.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
3015,61536,1,125.0,2.9,6.25,1.0,2.0,4,59.1589722451,M,U,50.64167866,56100.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
3016,61584,0,,2.5,5.75,0.8,0.8,3,52.0,M,H,53.01842809,85300.0,51806.0,False,False,False,"(51, 59.159]","(37.25, 53.5]"
3017,61586,1,50.0,3.65,7.5,1.0,0.8,4,67.0,F,H,54.18713578,54700.0,50956.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
3018,61601,0,,1.75,2.25,0.4,0.4,4,59.1589722451,F,U,52.00324947,166100.0,83231.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3019,61614,0,,3.25,8.75,1.2,3.4,2,48.0,M,H,58.10951259,99700.0,83231.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3020,61616,0,,2.5,7.5,0.8,0.8,4,48.0,M,H,55.11017988,63100.0,41003.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3021,61626,0,,1.75,5.0,0.8,2.4,1,59.1589722451,F,H,49.32177109,79000.0,83231.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3022,61630,0,,3.25,6.0,1.2,2.2,3,59.1589722451,F,U,48.86710401,37700.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
3023,61632,0,,3.25,7.5,1.2,1.2,4,59.1589722451,M,U,53.17479932,48300.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
3024,61652,0,,2.0,2.5,0.6,0.6,2,59.0,M,H,58.1474737,72900.0,56335.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
3025,61693,1,35.0,3.4,7.0,1.4,2.8,2,52.0,F,U,49.28894672,41300.0,44742.0,False,False,False,"(51, 59.159]","(37.25, 53.5]"
3026,61745,1,100.0,2.9,5.75,1.0,0.8,2,33.0,M,H,59.66986621,56600.0,53504.0,False,False,False,"[21, 51]","(20.935, 37.25]"
3027,61750,1,50.0,3.9,8.75,1.4,3.4,2,59.1589722451,U,U,49.10570735,69200.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
3028,61776,0,,2.75,4.0,0.8,1.2,4,67.0,M,H,50.27965605,70100.0,56335.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
3029,61805,1,25.0,3.65,7.75,1.4,2.8,1,59.1589722451,F,U,48.74802715,42800.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
3030,61808,1,125.0,2.9,4.0,1.0,0.8,2,48.0,M,H,59.07429157,80900.0,49791.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3031,61923,0,,2.75,7.25,1.0,1.0,3,72.0,M,H,53.64357772,36100.0,42903.0,False,False,False,"(69, 86]","(69.75, 86]"
3032,61933,1,100.0,2.9,5.75,1.0,2.0,2,59.1589722451,M,H,58.53519825,53400.0,62349.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3033,61941,0,,3.0,7.5,1.2,2.8,2,32.0,M,H,61.15715127,57400.0,55485.0,False,False,False,"[21, 51]","(20.935, 37.25]"
3034,61953,0,,3.25,5.25,1.2,2.0,3,59.1589722451,F,U,48.92462719,86700.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
3035,61955,0,,2.0,4.5,0.6,1.4,2,45.0,F,H,58.60506125,59500.0,51293.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3036,61962,1,125.0,3.65,8.5,1.4,3.4,4,59.1589722451,F,U,50.38868322,97000.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
3037,61997,0,,3.5,6.5,1.2,2.2,2,59.1589722451,F,U,48.75910767,49700.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
3038,62056,1,35.0,3.4,6.75,1.2,2.2,1,51.0,M,U,49.72351263,61000.0,49195.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3039,62084,1,100.0,3.9,8.75,1.4,3.2,4,59.1589722451,M,U,50.88752763,52200.0,44133.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3040,62107,0,,2.75,4.0,0.8,1.2,4,27.0,F,H,50.16018202,70800.0,47016.0,False,False,False,"[21, 51]","(20.935, 37.25]"
3041,62111,0,,3.25,8.0,1.2,3.0,2,74.0,F,U,49.76557799,44600.0,47016.0,False,False,False,"(69, 86]","(69.75, 86]"
3042,62115,0,,3.5,8.5,1.2,3.0,1,67.0,M,U,49.57252207,48400.0,47016.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
3043,62117,0,,2.25,7.0,0.8,2.6,2,37.0,F,H,50.21510135,48400.0,47016.0,False,False,False,"[21, 51]","(20.935, 37.25]"
3044,62119,0,,3.0,7.5,1.2,2.8,2,83.0,F,U,49.8919252,41600.0,47016.0,False,False,False,"(69, 86]","(69.75, 86]"
3045,62133,0,,3.5,5.25,1.0,1.6,2,55.0,M,U,56.38139648,55200.0,47949.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
3046,62135,0,,3.0,8.0,1.2,3.2,4,52.0,M,H,50.69929279,48900.0,47949.0,False,False,False,"(51, 59.159]","(37.25, 53.5]"
3047,62152,0,,4.0,8.75,1.2,3.0,2,73.0,M,H,50.2141565,87400.0,56021.0,False,False,False,"(69, 86]","(69.75, 86]"
3048,62171,0,,2.75,8.25,1.2,3.4,1,43.0,U,U,56.27542897,49300.0,53513.4573612,False,False,True,"[21, 51]","(37.25, 53.5]"
3049,62209,0,,2.75,8.0,1.0,3.0,2,37.0,F,U,49.7786733,29200.0,32420.0,False,False,False,"[21, 51]","(20.935, 37.25]"
3050,62232,1,95.0,3.4,7.75,1.2,2.6,4,55.0,F,H,52.28931052,109700.0,70892.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
3051,62238,0,,3.0,7.75,1.0,2.8,1,59.1589722451,M,H,50.39559256,104100.0,70892.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3052,62240,0,,3.0,7.75,1.2,3.4,3,45.0,F,H,50.29257279,91900.0,70892.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3053,62247,0,,3.0,5.5,1.0,1.8,2,52.0,F,H,49.41111308,53500.0,42194.0,False,False,False,"(51, 59.159]","(37.25, 53.5]"
3054,62265,0,,3.25,8.75,1.2,3.4,3,76.0,M,H,50.31808808,53500.0,42194.0,False,False,False,"(69, 86]","(69.75, 86]"
3055,62279,0,,3.5,8.25,1.2,3.0,2,83.0,F,U,57.00823427,54900.0,53513.4573612,False,False,True,"(69, 86]","(69.75, 86]"
3056,62281,0,,3.25,5.0,1.2,2.2,2,59.1589722451,F,U,55.40317463,49300.0,46146.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3057,62295,1,100.0,3.65,7.75,1.4,3.2,3,41.0,F,H,60.37538418,58100.0,42009.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3058,62311,1,60.0,3.15,7.0,1.2,1.0,2,59.1589722451,M,U,52.52307886,57800.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
3059,62349,1,250.0,3.65,7.75,1.4,2.8,3,66.0,M,H,63.53733053,64300.0,52514.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
3060,62362,0,,3.25,8.0,1.2,3.0,4,56.0,M,H,51.43953994,108200.0,51348.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
3061,62378,1,75.0,2.4,3.75,0.8,0.6,4,57.0,F,H,52.30969039,101600.0,62563.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
3062,62393,0,,2.75,8.25,1.2,3.4,3,85.0,M,U,51.08856509,88700.0,66222.0,False,False,False,"(69, 86]","(69.75, 86]"
3063,62400,1,15.0,3.4,7.0,1.2,2.6,1,79.0,F,U,48.91226329,97500.0,53513.4573612,False,False,True,"(69, 86]","(69.75, 86]"
3064,62426,0,,3.25,7.25,1.2,2.6,1,21.0,M,H,49.48892957,65700.0,49240.0,False,False,False,"[21, 51]","(20.935, 37.25]"
3065,62457,0,,2.0,4.5,0.6,1.4,4,59.0,M,H,50.7860174,39000.0,53951.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
3066,62463,0,,3.0,8.5,1.2,3.4,3,54.0,F,H,50.52763769,54500.0,53951.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
3067,62506,0,,2.75,4.5,0.8,1.4,4,61.0,M,U,49.3769134,40900.0,53513.4573612,False,False,True,"(59.159, 69]","(53.5, 69.75]"
3068,62561,0,,3.25,8.5,1.2,3.2,3,76.0,M,U,62.38258227,52000.0,43694.0,False,False,False,"(69, 86]","(69.75, 86]"
3069,62568,0,,3.0,7.5,1.2,2.8,3,59.1589722451,F,H,50.31714487,40900.0,43694.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3070,62585,1,125.0,2.65,3.25,0.6,0.6,4,47.0,F,H,50.34307414,58100.0,37083.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3071,62608,0,,3.25,6.25,1.2,2.4,2,81.0,F,H,60.02898939,49900.0,47429.0,False,False,False,"(69, 86]","(69.75, 86]"
3072,62610,0,,3.0,6.5,1.2,2.4,1,56.0,F,H,49.15202695,60200.0,38001.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
3073,62613,0,,2.75,7.0,1.0,2.6,1,38.0,F,U,49.06611921,31300.0,38001.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3074,62665,0,,3.25,8.25,1.2,3.0,4,62.0,M,H,51.01438725,46900.0,45925.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
3075,62686,0,,3.25,8.0,1.2,1.2,2,63.0,F,H,53.26820285,41700.0,40313.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
3076,62687,0,,3.5,7.75,1.2,2.6,2,59.1589722451,F,H,49.79298092,36100.0,41023.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3077,62689,0,,3.25,8.5,1.2,3.2,4,49.0,F,U,50.71751078,36100.0,41023.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3078,62699,0,,3.25,8.25,1.2,3.2,1,21.0,F,U,49.00873449,29400.0,46771.0,False,False,False,"[21, 51]","(20.935, 37.25]"
3079,62704,1,60.0,3.4,7.0,1.4,2.8,3,52.0,M,H,49.79448256,41600.0,46563.0,False,False,False,"(51, 59.159]","(37.25, 53.5]"
3080,62721,1,30.0,3.15,7.25,1.2,3.0,1,59.1589722451,U,U,48.69476669,41300.0,41365.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3081,62741,1,55.0,3.65,8.75,1.4,3.4,2,59.1589722451,M,U,49.35996322,62500.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
3082,62745,0,,2.0,3.75,0.6,1.2,4,59.1589722451,U,U,49.74987814,53300.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
3083,62760,1,25.0,4.15,8.0,1.2,2.4,1,59.1589722451,M,H,49.50833634,39700.0,46058.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3084,62786,1,55.0,3.9,8.5,1.4,3.2,2,62.0,F,U,48.95315019,43100.0,53513.4573612,False,False,True,"(59.159, 69]","(53.5, 69.75]"
3085,62795,1,100.0,3.4,6.5,1.4,2.6,2,59.1589722451,F,U,57.84954202,50500.0,47212.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3086,62827,0,,3.0,4.75,1.0,1.6,3,59.1589722451,F,U,48.67332294,35100.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
3087,62891,0,,2.5,3.75,0.8,1.2,4,51.0,M,H,50.91956398,112500.0,68159.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3088,62909,0,,2.5,7.75,1.0,1.0,1,59.1589722451,M,U,60.93675662,38800.0,48911.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3089,62917,0,,3.25,8.0,1.2,1.2,3,45.0,M,H,53.94162735,49300.0,48911.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3090,62924,0,,2.75,8.0,1.0,3.0,1,66.0,F,H,49.89664401,65000.0,48911.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
3091,62925,0,,2.75,6.5,1.0,2.2,1,37.0,F,H,49.64690594,50200.0,48911.0,False,False,False,"[21, 51]","(20.935, 37.25]"
3092,62928,1,75.0,3.4,6.25,1.0,1.8,2,51.0,F,H,50.12223358,57600.0,48911.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3093,62932,1,50.0,2.65,6.5,1.0,2.4,2,59.1589722451,M,U,49.32538832,40300.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
3094,62961,0,,3.0,6.0,1.2,2.4,3,51.0,F,U,49.09006583,66800.0,53513.4573612,False,False,True,"[21, 51]","(37.25, 53.5]"
3095,63000,1,125.0,2.9,4.0,1.0,0.8,2,59.1589722451,U,U,57.9220621,35100.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
3096,63039,0,,2.5,4.25,0.8,1.4,4,51.0,M,H,50.21408567,53500.0,49059.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3097,63085,0,,3.0,6.25,1.2,2.4,2,65.0,M,U,57.61793294,62100.0,59357.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
3098,63091,0,,3.75,9.25,1.2,3.4,3,66.0,F,U,62.02595144,62100.0,59357.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
3099,63104,1,200.0,3.9,9.0,1.4,3.4,4,51.0,M,U,51.00646963,55100.0,59357.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3100,63107,1,50.0,3.65,7.75,1.4,3.4,1,70.0,M,H,48.50290375,57800.0,59357.0,False,False,False,"(69, 86]","(69.75, 86]"
3101,63112,0,,2.75,7.5,1.0,2.8,1,71.0,F,H,50.11722246,88600.0,59357.0,False,False,False,"(69, 86]","(69.75, 86]"
3102,63113,1,25.0,3.15,8.0,1.2,3.0,1,69.0,M,U,49.91526593,53100.0,59357.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
3103,63135,1,25.0,3.4,8.25,1.4,3.4,1,64.0,F,H,49.39242382,77600.0,44021.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
3104,63140,0,,2.25,6.5,0.8,0.8,3,37.0,F,H,53.78215363,39500.0,56339.0,False,False,False,"[21, 51]","(20.935, 37.25]"
3105,63147,0,,3.5,8.5,1.2,3.4,3,85.0,F,H,49.83863654,60400.0,46400.0,False,False,False,"(69, 86]","(69.75, 86]"
3106,63155,0,,3.75,9.0,1.2,1.2,1,59.1589722451,F,H,53.41452364,46600.0,46400.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3107,63161,0,,3.25,7.75,1.2,3.0,4,59.1589722451,M,U,50.39529668,41600.0,46280.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3108,63185,0,,2.5,7.75,1.0,3.0,1,36.0,F,U,48.96267477,35300.0,53513.4573612,False,False,True,"[21, 51]","(20.935, 37.25]"
3109,63186,0,,3.25,8.25,1.2,1.2,2,59.1589722451,F,U,53.48850948,39500.0,37273.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3110,63200,0,,3.25,8.0,1.2,1.2,3,59.1589722451,F,U,53.83287398,47200.0,42516.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3111,63216,1,25.0,3.65,6.5,1.4,2.4,1,59.1589722451,M,H,48.76961587,43100.0,46731.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3112,63238,0,,2.25,6.25,0.8,0.8,2,65.0,F,H,53.1072697,60700.0,46584.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
3113,63267,1,50.0,2.4,7.25,1.0,2.8,3,65.0,F,H,50.40180579,16600.0,34761.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
3114,63286,0,,3.0,8.0,1.2,3.4,3,55.0,M,H,67.3482966,41500.0,43000.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
3115,63288,0,,2.25,7.25,0.8,0.8,1,80.0,F,H,53.78584501,44500.0,60290.0,False,False,False,"(69, 86]","(69.75, 86]"
3116,63292,0,,2.75,4.5,1.0,1.6,2,76.0,M,H,60.58223588,89200.0,58821.0,False,False,False,"(69, 86]","(69.75, 86]"
3117,63300,0,,2.75,7.75,1.0,1.0,4,39.0,M,H,55.00520156,45600.0,58821.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3118,63308,1,50.0,3.4,7.75,1.4,3.0,2,74.0,M,H,50.00586244,48500.0,58821.0,False,False,False,"(69, 86]","(69.75, 86]"
3119,63358,0,,2.5,5.75,0.8,0.8,4,59.0,F,H,52.23969315,32100.0,53513.4573612,False,False,True,"(51, 59.159]","(53.5, 69.75]"
3120,63380,0,,3.5,8.5,1.2,3.0,2,59.1589722451,F,U,49.28733932,36500.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
3121,63397,0,,3.25,8.75,1.2,1.2,2,57.0,F,U,62.82031857,49400.0,41855.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
3122,63420,0,,2.0,6.25,0.8,0.8,2,75.0,F,H,62.51765073,42700.0,50242.0,False,False,False,"(69, 86]","(69.75, 86]"
3123,63430,0,,2.5,2.5,0.8,0.8,4,59.1589722451,M,U,49.02549337,21900.0,43363.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3124,63436,1,255.0,2.9,5.75,1.0,1.8,3,67.0,F,U,49.76122341,33300.0,53513.4573612,False,False,True,"(59.159, 69]","(53.5, 69.75]"
3125,63542,1,130.0,3.9,8.25,1.4,3.0,4,49.0,F,H,50.8610951,44500.0,60290.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3126,63557,0,,3.0,8.0,1.2,3.0,1,49.0,F,U,56.82094388,92100.0,53513.4573612,False,False,True,"[21, 51]","(37.25, 53.5]"
3127,63572,1,60.0,3.15,7.75,1.2,2.8,1,56.0,F,H,50.35938868,77800.0,64484.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
3128,63612,1,90.0,2.9,6.25,1.0,0.8,4,29.0,F,U,53.49681911,41600.0,43357.0,False,False,False,"[21, 51]","(20.935, 37.25]"
3129,63643,0,,2.25,5.75,0.8,0.8,4,57.0,M,H,53.26931996,42500.0,43971.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
3130,63659,0,,3.0,7.5,1.0,2.4,2,38.0,M,H,50.2676184,30800.0,43971.0,False,False,False,"[21, 51]","(37.25, 53.5]"
3131,63725,1,125.0,3.15,4.5,1.2,1.6,2,74.0,M,U,59.51777581,63700.0,53513.4573612,False,False,True,"(69, 86]","(69.75, 86]"
3132,63739,0,,3.0,8.25,1.2,3.2,3,70.0,F,U,50.24436387,35400.0,39000.0,False,False,False,"(69, 86]","(69.75, 86]"
3133,63742,0,,2.5,3.75,0.8,0.8,2,78.0,F,H,58.71600543,70800.0,52067.0,False,False,False,"(69, 86]","(69.75, 86]"
3134,63757,0,,3.25,7.5,1.2,2.8,2,59.1589722451,F,U,57.57953143,46700.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
3135,63790,0,,3.0,8.5,1.2,1.2,2,59.1589722451,F,H,62.5239387,41200.0,42394.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3136,63799,0,,3.0,8.25,1.2,3.2,3,35.0,F,U,50.44197032,51500.0,41250.0,False,False,False,"[21, 51]","(20.935, 37.25]"
3137,63813,0,,3.25,6.75,1.2,2.4,1,59.1589722451,F,H,49.36591471,70800.0,48532.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3138,63830,0,,2.75,6.25,0.8,2.0,2,59.1589722451,F,U,50.16189365,58900.0,56637.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
3139,63854,0,,1.25,4.25,0.4,1.2,3,59.1589722451,F,U,50.36406408,36700.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
3140,63865,1,60.0,3.4,7.25,1.2,2.4,1,62.0,M,U,49.65666934,44800.0,44409.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
3141,63911,0,,2.5,4.25,0.8,1.4,2,79.0,F,H,57.92496103,67900.0,43100.0,False,False,False,"(69, 86]","(69.75, 86]"
3142,63941,1,50.0,3.4,8.0,1.4,3.4,2,59.1589722451,F,U,48.908106,70000.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
