ID,Suc_flag,ARPU,PromCnt12,PromCnt36,PromCntMsg12,PromCntMsg36,Class,Gender,Age,HomeOwner,AvgARPU,AvgHomeValue,AvgIncome,Age_empflag,AvgHomeValue_empflag,AvgIncome_empflag
105371,1,100,4,9,1,3,2,F,48,H,50,58100,37083,FALSE,FALSE,FALSE
105546,0,,3,8,1,1,3,F,48,H,52,112500,87796,FALSE,FALSE,FALSE
105691,0,,3,4,1,2,4,F,48,H,60,49900,47429,FALSE,FALSE,FALSE
105709,1,25,4,8,1,3,1,F,48,U,63,56700,39928,FALSE,FALSE,FALSE
106018,0,,3,8,1,3,1,M,48,U,62,50300,52057,FALSE,FALSE,FALSE
106161,1,20,2,6,1,3,1,F,48,H,49,60200,38001,FALSE,FALSE,FALSE
108115,1,500,4,8,1,3,4,M,48,U,49,47500,51946,FALSE,FALSE,FALSE
108158,1,25,4,8,1,3,1,F,48,H,60,42000,52057,FALSE,FALSE,FALSE
108420,1,65,4,9,1,3,2,F,48,H,51,69600,63008,FALSE,FALSE,FALSE
109330,0,,2,5,1,1,2,M,48,H,59,117900,79842,FALSE,FALSE,FALSE
109533,1,125,4,7,1,3,2,F,48,U,49,31300,38001,FALSE,FALSE,FALSE
109536,1,35,2,4,1,1,2,F,48,H,51,91400,79842,FALSE,FALSE,FALSE
109984,0,,4,8,1,1,3,F,48,U,51,85000,67000,FALSE,FALSE,FALSE
110068,0,,4,8,1,3,3,M,48,U,50,84600,67000,FALSE,FALSE,FALSE
110189,0,,3,6,1,2,3,F,48,H,51,81900,62470,FALSE,FALSE,FALSE
110538,0,,3,9,1,3,2,M,48,U,64,38800,53513.45736,FALSE,FALSE,TRUE
110581,0,,4,6,1,2,1,M,48,H,51,46900,45925,FALSE,FALSE,FALSE
111597,0,,3,5,1,1,3,F,48,U,49,33900,48304,FALSE,FALSE,FALSE
111918,1,25,3,7,1,3,1,F,48,H,53,41700,40313,FALSE,FALSE,FALSE
112319,1,150,4,8,1,3,1,F,48,H,50,36100,41023,FALSE,FALSE,FALSE
113217,0,,4,9,1,3,4,M,48,H,57,39800,48304,FALSE,FALSE,FALSE
114000,0,,3,8,1,3,2,F,48,H,54,107200,81196,FALSE,FALSE,FALSE
114208,1,250,4,9,1,3,4,F,48,H,50,41300,48304,FALSE,FALSE,FALSE
114374,0,,3,8,1,1,1,F,48,U,51,36100,41023,FALSE,FALSE,FALSE
114657,0,,3,7,1,2,2,F,48,H,69,88600,54200,FALSE,FALSE,FALSE
114760,0,,2,6,1,1,4,F,48,H,51,60900,48304,FALSE,FALSE,FALSE
114851,0,,3,6,1,2,1,F,48,U,49,29400,46771,FALSE,FALSE,FALSE
115083,0,,3,8,1,1,2,M,48,H,50,54700,48304,FALSE,FALSE,FALSE
115829,0,,3,8,1,3,3,M,48,H,50,41600,46563,FALSE,FALSE,FALSE
116008,1,25,3,8,1,3,2,M,48,U,51,73400,67354,FALSE,FALSE,FALSE
116082,1,50,3,6,1,2,2,F,48,U,51,36900,41963,FALSE,FALSE,FALSE
116156,0,,3,9,1,3,3,M,48,H,50,62600,41963,FALSE,FALSE,FALSE
116383,0,,3,6,1,2,4,U,48,U,49,41300,41365,FALSE,FALSE,FALSE
116669,1,50,4,8,1,3,1,M,48,U,49,62500,53513.45736,FALSE,FALSE,TRUE
118043,1,50,3,8,1,3,1,M,48,H,51,101100,67354,FALSE,FALSE,FALSE
118391,1,50,4,8,1,3,1,M,48,H,51,107200,81196,FALSE,FALSE,FALSE
119054,0,,3,8,1,3,1,U,48,U,50,53300,53513.45736,FALSE,FALSE,TRUE
119861,1,105,4,3,1,1,4,M,48,U,49,43100,44225,FALSE,FALSE,FALSE
119966,1,55,3,7,1,2,2,M,48,H,49,45000,41963,FALSE,FALSE,FALSE
120128,1,75,3,6,1,2,4,M,48,U,49,82800,53513.45736,FALSE,FALSE,TRUE
120203,1,100,2,6,1,2,4,M,48,H,50,30200,35723,FALSE,FALSE,FALSE
120249,1,50,3,8,1,1,3,F,48,H,50,70900,56250,FALSE,FALSE,FALSE
120800,1,50,3,7,1,3,2,M,48,H,50,39700,46058,FALSE,FALSE,FALSE
120805,1,25,4,8,1,3,1,F,48,H,54,33000,35723,FALSE,FALSE,FALSE
122148,0,,2,5,1,1,4,F,48,H,61,133500,83356,FALSE,FALSE,FALSE
122341,0,,3,8,1,3,3,F,48,U,49,43100,53513.45736,FALSE,FALSE,TRUE
122404,1,125,3,5,1,2,3,F,48,H,51,100100,83356,FALSE,FALSE,FALSE
123270,1,50,4,8,1,3,4,M,48,H,49,40300,35723,FALSE,FALSE,FALSE
123909,1,25,3,7,1,3,1,F,48,U,58,50500,47212,FALSE,FALSE,FALSE
124005,0,,3,7,1,2,4,F,48,U,50,116900,42178,FALSE,FALSE,FALSE
125277,1,265,4,8,1,3,3,F,48,U,59,86200,83356,FALSE,FALSE,FALSE
125576,0,,3,8,1,3,2,F,48,H,50,109200,83609,FALSE,FALSE,FALSE
125969,0,,3,8,1,3,1,F,48,H,50,47300,49118,FALSE,FALSE,FALSE
126415,1,25,4,8,1,3,1,F,48,H,50,36500,34496,FALSE,FALSE,FALSE
128870,0,,3,7,1,3,2,F,48,U,49,35100,53513.45736,FALSE,FALSE,TRUE
129184,1,100,4,8,1,3,1,M,48,H,51,112500,68159,FALSE,FALSE,FALSE
129519,0,,3,7,1,1,4,M,48,U,61,38800,48911,FALSE,FALSE,FALSE
131549,0,,5,9,2,3,3,M,48,H,54,49300,48911,FALSE,FALSE,FALSE
131607,0,,3,7,1,3,2,F,48,H,50,65000,48911,FALSE,FALSE,FALSE
132437,1,65,4,8,1,3,3,F,48,H,54,31300,34496,FALSE,FALSE,FALSE
132567,1,100,3,8,1,3,4,M,48,U,51,88600,83609,FALSE,FALSE,FALSE
132584,0,,2,6,1,2,2,F,48,H,50,50200,48911,FALSE,FALSE,FALSE
133640,1,50,4,8,1,3,2,F,48,H,50,57600,48911,FALSE,FALSE,FALSE
133647,1,25,3,9,1,3,1,F,48,U,59,117900,53513.45736,FALSE,FALSE,TRUE
133892,0,,4,9,1,3,2,M,48,U,49,40300,53513.45736,FALSE,FALSE,TRUE
134073,0,,4,9,1,3,4,F,48,H,49,29300,34496,FALSE,FALSE,FALSE
134169,0,,4,9,1,3,4,F,48,U,49,66800,53513.45736,FALSE,FALSE,TRUE
134478,0,,3,7,1,2,2,F,48,U,54,88800,69853,FALSE,FALSE,FALSE
134506,0,,3,5,1,2,2,M,48,H,60,37600,37781,FALSE,FALSE,FALSE
134773,1,125,3,7,1,1,4,U,48,U,58,35100,53513.45736,FALSE,FALSE,TRUE
135430,1,125,3,8,1,3,3,F,48,H,54,63300,56106,FALSE,FALSE,FALSE
135983,1,35,3,7,1,2,1,M,48,H,50,53500,49059,FALSE,FALSE,FALSE
136269,1,75,3,8,1,3,2,F,48,H,63,47500,56710,FALSE,FALSE,FALSE
136721,1,150,4,7,1,3,2,F,48,H,49,60600,56710,FALSE,FALSE,FALSE
136747,1,30,4,7,1,3,1,M,48,U,50,114600,64385,FALSE,FALSE,FALSE
137178,0,,3,6,1,2,3,M,48,U,58,62100,59357,FALSE,FALSE,FALSE
137962,1,50,3,8,1,3,3,M,48,H,50,36700,37781,FALSE,FALSE,FALSE
138748,0,,3,7,1,1,3,F,48,U,62,62100,59357,FALSE,FALSE,FALSE
138944,1,55,3,8,1,3,2,M,48,U,51,55100,59357,FALSE,FALSE,FALSE
138966,0,,2,4,1,1,4,M,48,H,49,57800,59357,FALSE,FALSE,FALSE
139062,1,100,3,8,1,3,3,F,48,U,55,58500,39015,FALSE,FALSE,FALSE
139107,1,250,4,9,1,3,3,F,48,U,49,68700,53513.45736,FALSE,FALSE,TRUE
139116,0,,4,9,1,3,4,F,48,H,50,88600,59357,FALSE,FALSE,FALSE
139730,0,,2,6,1,2,2,F,48,H,52,91300,64385,FALSE,FALSE,FALSE
140217,0,,3,8,1,1,1,M,48,U,50,53100,59357,FALSE,FALSE,FALSE
140672,0,,3,8,1,3,4,F,48,H,61,52900,47308,FALSE,FALSE,FALSE
140927,0,,3,7,1,2,2,F,48,H,49,77600,44021,FALSE,FALSE,FALSE
142007,0,,3,8,1,3,1,F,48,H,54,39500,56339,FALSE,FALSE,FALSE
142241,1,150,4,8,1,3,4,F,48,U,48,60600,37781,FALSE,FALSE,FALSE
143205,0,,4,9,1,3,4,U,48,H,59,53200,47308,FALSE,FALSE,FALSE
143218,0,,3,6,1,2,4,F,48,U,53,55800,47308,FALSE,FALSE,FALSE
143518,1,85,4,9,1,3,4,M,48,H,50,43400,47308,FALSE,FALSE,FALSE
144026,0,,3,7,1,1,4,F,48,H,54,15700,26491,FALSE,FALSE,FALSE
144110,1,75,4,8,1,3,3,F,48,U,49,63600,53513.45736,FALSE,FALSE,TRUE
144488,0,,3,8,1,3,1,F,48,H,50,60400,46400,FALSE,FALSE,FALSE
146153,1,220,4,9,1,3,2,F,48,H,53,46600,46400,FALSE,FALSE,FALSE
146241,1,250,4,7,1,1,3,F,48,U,53,94000,53513.45736,FALSE,FALSE,TRUE
146379,0,,2,5,1,2,1,F,48,H,57,22500,27420,FALSE,FALSE,FALSE
146628,1,50,3,8,1,3,4,M,48,U,57,18600,27420,FALSE,FALSE,FALSE
146913,1,125,4,9,1,3,2,M,48,U,50,41600,46280,FALSE,FALSE,FALSE
147197,1,75,4,8,1,3,3,F,48,U,49,35300,53513.45736,FALSE,FALSE,TRUE
147464,1,150,3,4,1,1,2,M,48,H,50,59200,49118,FALSE,FALSE,FALSE
148049,0,,3,8,1,3,2,F,48,U,53,39500,37273,FALSE,FALSE,FALSE
148981,0,,3,5,1,2,2,F,48,U,54,47200,42516,FALSE,FALSE,FALSE
149378,0,,3,8,1,3,4,M,48,H,54,85600,51364,FALSE,FALSE,FALSE
149831,0,,3,8,1,1,2,M,48,H,49,43100,46731,FALSE,FALSE,FALSE
150043,1,100,2,4,1,1,2,F,48,H,53,60700,46584,FALSE,FALSE,FALSE
150386,1,150,3,7,1,1,4,F,48,H,50,16600,34761,FALSE,FALSE,FALSE
150567,0,,3,7,1,2,3,M,48,H,62,117400,76857,FALSE,FALSE,FALSE
150732,0,,3,7,1,2,2,F,48,U,50,44800,26372,FALSE,FALSE,FALSE
151547,1,25,3,2,1,1,4,M,48,H,67,41500,43000,FALSE,FALSE,FALSE
151698,1,100,3,8,1,3,4,F,48,H,54,44500,60290,FALSE,FALSE,FALSE
151788,1,50,4,6,1,2,3,M,48,U,57,42600,51364,FALSE,FALSE,FALSE
152092,1,25,3,8,1,3,1,M,48,H,61,89200,58821,FALSE,FALSE,FALSE
152816,1,175,3,7,1,1,4,M,48,H,55,45600,58821,FALSE,FALSE,FALSE
152961,1,40,2,5,1,1,2,F,48,U,61,45900,53513.45736,FALSE,FALSE,TRUE
153261,0,,3,7,1,3,1,M,48,H,51,21400,23417,FALSE,FALSE,FALSE
153624,1,50,3,7,1,2,1,M,48,H,50,48500,58821,FALSE,FALSE,FALSE
153771,1,125,3,4,1,1,2,F,48,H,52,32100,53513.45736,FALSE,FALSE,TRUE
154079,0,,3,7,1,3,3,M,48,H,50,52900,56724,FALSE,FALSE,FALSE
154090,0,,4,9,1,3,2,F,48,U,49,36500,53513.45736,FALSE,FALSE,TRUE
154131,0,,3,4,1,1,2,F,48,U,63,49400,41855,FALSE,FALSE,FALSE
154519,0,,3,6,1,1,4,F,48,U,51,110100,70504,FALSE,FALSE,FALSE
154811,0,,3,6,1,2,4,F,48,H,63,42700,50242,FALSE,FALSE,FALSE
155382,1,150,3,3,1,1,4,F,48,H,50,108300,68331,FALSE,FALSE,FALSE
155388,1,100,3,5,1,1,4,M,48,U,49,21900,43363,FALSE,FALSE,FALSE
155541,1,50,3,8,1,3,3,M,48,H,49,64100,67860,FALSE,FALSE,FALSE
156437,1,135,3,4,1,1,4,F,48,H,51,23300,29081,FALSE,FALSE,FALSE
156576,0,,3,8,1,3,2,F,48,U,50,33300,53513.45736,FALSE,FALSE,TRUE
156591,0,,3,7,1,2,2,F,48,H,51,72700,68331,FALSE,FALSE,FALSE
156784,0,,3,4,1,1,2,M,48,U,48,36400,53513.45736,FALSE,FALSE,TRUE
157398,0,,3,8,1,1,4,F,48,H,51,44500,60290,FALSE,FALSE,FALSE
157660,1,100,3,8,1,3,1,F,48,U,57,92100,53513.45736,FALSE,FALSE,TRUE
158517,1,105,4,9,1,3,4,F,48,U,49,18500,29081,FALSE,FALSE,FALSE
158808,1,30,3,5,1,2,1,F,48,H,50,77800,64484,FALSE,FALSE,FALSE
159171,1,75,3,6,1,2,2,F,48,H,51,103300,68331,FALSE,FALSE,FALSE
159450,0,,3,6,1,2,1,F,48,U,53,41600,43357,FALSE,FALSE,FALSE
160002,1,125,4,8,1,3,2,M,48,H,53,42500,43971,FALSE,FALSE,FALSE
160424,1,100,3,6,1,1,4,M,48,H,50,30800,43971,FALSE,FALSE,FALSE
160598,0,,3,7,1,3,1,F,48,H,57,24000,26832,FALSE,FALSE,FALSE
160736,1,60,3,7,1,3,3,M,48,H,60,29400,45610,FALSE,FALSE,FALSE
161563,0,,3,7,1,2,4,F,48,H,49,32000,40271,FALSE,FALSE,FALSE
161691,1,125,4,9,1,3,2,F,48,U,56,31300,50028,FALSE,FALSE,FALSE
161829,1,50,3,7,1,1,1,U,48,U,50,35500,53513.45736,FALSE,FALSE,TRUE
162026,1,80,3,7,1,1,3,M,48,H,58,64300,48454,FALSE,FALSE,FALSE
162910,0,,3,8,1,1,1,M,48,U,60,63700,53513.45736,FALSE,FALSE,TRUE
163316,1,200,4,8,1,3,3,F,48,U,57,38900,49277,FALSE,FALSE,FALSE
163675,1,50,4,9,1,3,3,F,48,H,55,29400,27969,FALSE,FALSE,FALSE
164651,1,25,3,4,1,1,3,F,48,U,50,35400,39000,FALSE,FALSE,FALSE
164989,1,150,3,9,1,3,4,F,48,H,59,70800,52067,FALSE,FALSE,FALSE
165368,1,100,4,7,1,3,3,F,48,U,58,46700,53513.45736,FALSE,FALSE,TRUE
166529,0,,3,9,1,3,3,F,48,H,63,41200,42394,FALSE,FALSE,FALSE
166606,1,250,4,9,1,3,3,F,48,H,51,35700,49277,FALSE,FALSE,FALSE
166711,1,225,4,8,1,3,2,F,48,H,59,53400,40316,FALSE,FALSE,FALSE
167165,1,80,3,8,1,3,3,F,48,U,53,84100,60320,FALSE,FALSE,FALSE
167258,0,,3,8,1,1,3,F,48,U,50,51500,41250,FALSE,FALSE,FALSE
167360,0,,1,4,0,1,4,F,48,H,50,43500,49277,FALSE,FALSE,FALSE
167536,0,,4,7,1,2,3,F,48,H,53,60900,39363,FALSE,FALSE,FALSE
167538,1,75,3,8,1,3,3,F,48,H,49,70800,48532,FALSE,FALSE,FALSE
167579,0,,3,8,1,3,4,F,48,H,48,31600,45397,FALSE,FALSE,FALSE
167838,1,75,4,9,1,3,2,F,48,H,51,69800,55183,FALSE,FALSE,FALSE
167934,1,105,2,7,1,3,3,F,48,U,50,58900,56637,FALSE,FALSE,FALSE
168078,1,95,4,9,1,1,4,F,48,H,49,54900,57132,FALSE,FALSE,FALSE
168580,0,,3,6,1,1,4,F,48,U,50,36700,53513.45736,FALSE,FALSE,TRUE
169023,0,,3,9,1,1,3,M,48,U,50,44800,44409,FALSE,FALSE,FALSE
169044,1,75,2,7,1,3,1,F,48,H,50,24500,34162,FALSE,FALSE,FALSE
169058,0,,3,8,1,3,4,F,48,H,58,67900,43100,FALSE,FALSE,FALSE
169385,0,,4,9,1,3,3,F,48,H,50,64000,46962,FALSE,FALSE,FALSE
169577,0,,3,8,1,3,4,M,48,U,49,31100,33958,FALSE,FALSE,FALSE
170563,1,25,4,9,2,3,2,F,48,U,49,70000,53513.45736,FALSE,FALSE,TRUE
170646,0,,3,8,1,1,4,M,48,H,52,68300,65581,FALSE,FALSE,FALSE
170649,1,125,4,8,1,3,1,M,48,H,50,80800,68331,FALSE,FALSE,FALSE
170813,0,,3,6,1,2,4,M,48,U,51,33000,30633,FALSE,FALSE,FALSE
171188,1,70,4,9,1,3,3,F,48,U,49,52500,53513.45736,FALSE,FALSE,TRUE
171873,0,,3,8,1,3,2,M,48,U,77,27300,34162,FALSE,FALSE,FALSE
171943,0,,2,6,1,1,3,M,48,U,48,44400,53513.45736,FALSE,FALSE,TRUE
172359,1,100,3,7,1,3,2,F,48,U,49,38800,36109,FALSE,FALSE,FALSE
172508,0,,3,9,1,3,3,F,48,H,58,75500,36109,FALSE,FALSE,FALSE
172571,0,,3,8,1,3,2,M,48,U,62,43000,42507,FALSE,FALSE,FALSE
172784,1,25,4,8,1,3,1,F,48,U,50,21800,37546,FALSE,FALSE,FALSE
173338,0,,2,5,1,2,4,M,48,H,67,26900,33698,FALSE,FALSE,FALSE
173688,0,,4,8,1,3,2,M,48,H,51,86600,68331,FALSE,FALSE,FALSE
173774,1,125,4,9,1,3,3,U,48,U,49,88100,53513.45736,FALSE,FALSE,TRUE
173945,0,,3,4,1,1,2,M,48,H,58,88700,37546,FALSE,FALSE,FALSE
174182,1,100,3,4,1,1,2,F,48,H,51,90400,53270,FALSE,FALSE,FALSE
174436,0,,3,8,1,3,3,M,48,H,52,66300,65871,FALSE,FALSE,FALSE
175000,1,85,3,8,1,3,4,F,48,H,54,112400,65871,FALSE,FALSE,FALSE
175216,1,50,3,4,1,1,2,M,48,U,49,33000,31976,FALSE,FALSE,FALSE
175996,1,50,3,8,1,1,3,M,48,H,51,51000,50759,FALSE,FALSE,FALSE
176140,1,40,3,7,1,2,2,M,48,H,50,23700,33698,FALSE,FALSE,FALSE
176779,0,,3,7,1,2,2,M,48,H,51,46900,34017,FALSE,FALSE,FALSE
176874,0,,3,8,1,3,2,M,48,H,51,69000,68536,FALSE,FALSE,FALSE
177238,1,60,4,9,1,3,2,M,48,H,50,59600,53270,FALSE,FALSE,FALSE
177402,0,,4,9,1,3,2,F,48,H,53,32500,32294,FALSE,FALSE,FALSE
178433,1,175,4,8,1,1,2,M,48,U,50,33900,32500,FALSE,FALSE,FALSE
178597,1,110,3,6,1,1,4,M,48,H,50,50100,41228,FALSE,FALSE,FALSE
178796,1,45,4,9,1,3,2,M,48,U,50,27900,53513.45736,FALSE,FALSE,TRUE
179252,0,,3,9,1,3,4,F,48,H,50,58600,63008,FALSE,FALSE,FALSE
180246,0,,3,9,1,3,3,F,48,H,50,46300,46464,FALSE,FALSE,FALSE
181412,1,25,3,8,1,3,1,F,48,H,64,71600,57954,FALSE,FALSE,FALSE
181891,1,125,4,9,1,3,4,F,48,U,54,111000,104331,FALSE,FALSE,FALSE
182342,0,,3,8,1,1,3,F,48,U,50,60700,53513.45736,FALSE,FALSE,TRUE
182573,1,60,3,8,1,3,1,F,48,H,51,51000,60084,FALSE,FALSE,FALSE
182636,0,,3,7,1,1,3,F,48,H,51,54700,57954,FALSE,FALSE,FALSE
182725,0,,3,8,1,3,1,F,48,H,50,23600,35244,FALSE,FALSE,FALSE
182747,0,,3,6,1,2,4,M,48,H,58,80200,56210,FALSE,FALSE,FALSE
182754,1,100,3,7,1,1,3,F,48,U,51,32500,46903,FALSE,FALSE,FALSE
182890,0,,3,8,1,3,4,F,48,H,51,32100,46903,FALSE,FALSE,FALSE
182916,1,125,3,4,1,1,2,U,48,U,66,48300,53513.45736,FALSE,FALSE,TRUE
182989,0,,2,6,1,2,4,M,48,H,52,53700,46594,FALSE,FALSE,FALSE
183043,1,125,3,4,1,1,2,F,48,U,50,68900,56210,FALSE,FALSE,FALSE
183052,1,25,4,8,1,3,1,M,48,H,54,165400,60405,FALSE,FALSE,FALSE
184017,1,100,3,7,1,3,4,M,48,H,50,41300,30633,FALSE,FALSE,FALSE
184255,1,125,4,3,1,1,1,M,48,H,50,58800,45788,FALSE,FALSE,FALSE
184635,0,,3,3,1,1,4,M,48,U,50,32700,29143,FALSE,FALSE,FALSE
185309,1,35,5,10,2,4,1,F,48,U,49,44100,45788,FALSE,FALSE,FALSE
185454,0,,6,11,1,3,1,F,48,H,62,34800,29143,FALSE,FALSE,FALSE
185517,1,50,4,7,1,3,2,F,48,H,50,55600,57954,FALSE,FALSE,FALSE
185957,0,,5,11,1,4,3,F,48,U,50,70700,57954,FALSE,FALSE,FALSE
186133,0,,5,10,1,3,1,M,48,H,50,70200,62310,FALSE,FALSE,FALSE
186272,1,50,6,10,2,4,2,F,48,U,54,28200,29143,FALSE,FALSE,FALSE
186632,0,,5,11,1,4,3,F,48,U,53,29000,53513.45736,FALSE,FALSE,TRUE
186713,1,75,5,10,2,4,2,F,48,H,66,76900,55579,FALSE,FALSE,FALSE
186731,1,75,3,4,1,1,3,M,48,H,50,65100,54371,FALSE,FALSE,FALSE
186809,1,75,5,8,2,3,4,F,48,H,50,59400,50303,FALSE,FALSE,FALSE
186929,0,,5,10,2,2,3,F,48,H,56,503000,138188,FALSE,FALSE,FALSE
188279,1,50,5,9,2,1,2,F,48,H,50,44300,35250,FALSE,FALSE,FALSE
188896,1,200,2,3,1,1,2,M,48,U,57,80000,45788,FALSE,FALSE,FALSE
188944,0,,4,9,2,4,4,F,48,H,51,69300,62310,FALSE,FALSE,FALSE
189050,0,,3,8,1,3,1,F,48,H,57,57300,45788,FALSE,FALSE,FALSE
189408,0,,3,8,1,3,2,M,48,H,50,58700,55836,FALSE,FALSE,FALSE
189465,0,,3,8,1,3,4,M,48,H,50,55600,51091,FALSE,FALSE,FALSE
190515,0,,3,7,1,2,3,F,48,U,59,68900,53513.45736,FALSE,FALSE,TRUE
190552,1,35,4,6,1,2,3,M,48,H,57,54600,45669,FALSE,FALSE,FALSE
190777,0,,3,8,1,3,3,F,48,H,62,211900,138188,FALSE,FALSE,FALSE
364,1,50,6,11,2,4,4,M,47,H,59,87800,36089,FALSE,FALSE,FALSE
403,1,175,6,9,2,3,3,M,47,H,60,43800,36983,FALSE,FALSE,FALSE
544,0,,7,12,2,4,2,F,47,H,49,57500,36983,FALSE,FALSE,FALSE
564,0,,6,10,2,4,2,F,47,U,49,112179.2028,36089,FALSE,TRUE,FALSE
1975,0,,6,9,2,3,3,U,47,U,54,53000,45669,FALSE,FALSE,FALSE
2643,1,125,7,11,2,4,2,U,47,H,50,48900,36983,FALSE,FALSE,FALSE
2861,1,35,6,11,2,4,2,M,47,H,58,84000,58868,FALSE,FALSE,FALSE
3412,0,,7,11,1,3,2,M,47,H,50,65100,41738,FALSE,FALSE,FALSE
3746,1,50,6,11,1,3,3,F,47,H,50,59900,41738,FALSE,FALSE,FALSE
4746,0,,8,13,1,3,2,M,47,U,49,54500,53513.45736,FALSE,FALSE,TRUE
4917,1,75,2,5,1,2,3,F,47,H,51,72500,41738,FALSE,FALSE,FALSE
5404,1,50,3,8,1,1,2,F,47,H,50,56900,49432,FALSE,FALSE,FALSE
6599,1,55,2,6,1,3,3,F,47,H,53,35500,40824,FALSE,FALSE,FALSE
7211,0,,4,9,1,1,3,M,47,H,59,77000,65800,FALSE,FALSE,FALSE
7402,1,375,4,9,1,3,3,F,47,H,61,372000,66152,FALSE,FALSE,FALSE
8013,1,50,9,14,2,4,2,F,47,H,62,59700,48514,FALSE,FALSE,FALSE
8195,1,30,4,9,1,3,2,M,47,U,53,45800,53513.45736,FALSE,FALSE,TRUE
8232,1,50,7,7,1,1,4,M,47,H,51,117600,48514,FALSE,FALSE,FALSE
8234,0,,9,14,1,3,3,M,47,H,50,111700,66152,FALSE,FALSE,FALSE
9287,1,40,4,9,1,3,2,F,47,H,53,89300,40995,FALSE,FALSE,FALSE
9374,1,75,5,10,1,1,3,F,47,U,55,58600,44287,FALSE,FALSE,FALSE
10010,0,,8,8,1,1,1,F,47,H,51,120600,66152,FALSE,FALSE,FALSE
10266,0,,9,14,1,3,3,M,47,H,49,55500,41924,FALSE,FALSE,FALSE
11543,0,,6,11,1,3,4,F,47,H,61,87600,78759,FALSE,FALSE,FALSE
12090,0,,7,11,1,3,3,F,47,U,50,95800,53513.45736,FALSE,FALSE,TRUE
12644,1,150,8,12,1,3,1,M,47,H,48,112179.2028,53513.45736,FALSE,TRUE,TRUE
13108,0,,7,10,1,1,3,U,47,H,56,110100,76794,FALSE,FALSE,FALSE
13111,0,,6,11,1,1,3,F,47,H,49,39400,40588,FALSE,FALSE,FALSE
13177,1,50,9,13,2,3,2,F,47,U,49,64200,47390,FALSE,FALSE,FALSE
15046,1,50,1,3,1,1,1,F,47,H,51,39500,50599,FALSE,FALSE,FALSE
15384,1,75,3,6,1,2,3,F,47,H,50,81300,49607,FALSE,FALSE,FALSE
16011,0,,3,8,1,1,3,M,47,U,48,29900,33079,FALSE,FALSE,FALSE
16562,0,,4,9,1,3,1,M,47,H,60,111400,77218,FALSE,FALSE,FALSE
17608,0,,3,9,1,3,2,F,47,H,62,124700,42710,FALSE,FALSE,FALSE
17664,0,,2,3,1,1,2,F,47,U,51,57300,53513.45736,FALSE,FALSE,TRUE
17791,1,125,4,9,1,3,2,M,47,H,51,69300,42710,FALSE,FALSE,FALSE
17898,0,,3,6,1,2,1,M,47,H,66,74000,57569,FALSE,FALSE,FALSE
18091,0,,3,8,1,3,4,F,47,H,50,48500,48691,FALSE,FALSE,FALSE
18341,0,,3,8,1,3,2,F,47,H,50,92400,65406,FALSE,FALSE,FALSE
18664,1,75,3,4,1,1,2,F,47,U,50,71500,59760,FALSE,FALSE,FALSE
18836,1,150,4,9,1,3,3,M,47,U,52,111400,77218,FALSE,FALSE,FALSE
19068,0,,3,8,1,3,3,F,47,H,48,48900,48691,FALSE,FALSE,FALSE
19495,0,,3,4,1,1,2,M,47,U,50,126900,43577,FALSE,FALSE,FALSE
19498,0,,3,6,1,2,2,M,47,U,54,47900,33990,FALSE,FALSE,FALSE
19581,1,125,4,8,1,3,1,M,47,H,51,56300,44931,FALSE,FALSE,FALSE
19686,0,,3,9,1,3,2,F,47,H,49,35400,36635,FALSE,FALSE,FALSE
20008,0,,3,8,1,1,4,F,47,U,50,56300,44931,FALSE,FALSE,FALSE
20194,1,50,4,6,1,2,1,M,47,H,53,49400,41098,FALSE,FALSE,FALSE
20445,1,100,3,7,1,1,2,M,47,U,49,41600,33990,FALSE,FALSE,FALSE
20573,0,,2,6,1,1,2,M,47,H,50,33100,35658,FALSE,FALSE,FALSE
20962,1,75,2,5,1,1,4,M,47,U,49,25100,53513.45736,FALSE,FALSE,TRUE
21859,1,50,3,5,1,2,3,F,47,H,51,108000,72264,FALSE,FALSE,FALSE
22008,0,,4,8,1,2,2,M,47,U,51,47700,45417,FALSE,FALSE,FALSE
22420,0,,2,7,1,1,3,M,47,U,50,36200,39750,FALSE,FALSE,FALSE
22425,1,100,3,7,1,1,4,M,47,U,51,53300,42656,FALSE,FALSE,FALSE
22633,0,,3,8,1,3,4,F,47,H,51,41100,37197,FALSE,FALSE,FALSE
22645,1,40,4,9,1,3,2,F,47,H,51,56600,53526,FALSE,FALSE,FALSE
22706,0,,3,8,1,3,2,F,47,H,51,49600,43854,FALSE,FALSE,FALSE
23957,1,40,4,7,1,3,2,F,47,U,51,98000,52802,FALSE,FALSE,FALSE
26271,1,80,3,8,1,1,3,F,47,U,50,83600,53513.45736,FALSE,FALSE,TRUE
26378,1,500,3,6,1,2,3,F,47,U,50,70900,53513.45736,FALSE,FALSE,TRUE
26475,0,,3,7,1,1,4,F,47,H,49,28100,32970,FALSE,FALSE,FALSE
27624,1,40,4,9,1,3,2,U,47,U,50,58000,45250,FALSE,FALSE,FALSE
27714,1,45,4,8,1,3,1,F,47,H,51,35900,32970,FALSE,FALSE,FALSE
28281,0,,3,9,1,3,4,M,47,U,55,69700,53513.45736,FALSE,FALSE,TRUE
28668,0,,3,6,1,2,4,F,47,U,60,49400,53513.45736,FALSE,FALSE,TRUE
28874,1,105,4,6,1,2,2,F,47,U,59,35700,46487,FALSE,FALSE,FALSE
